"SteuerJahr","QuarSort","QuarLang","SteuerTarifSort","SteuerTarifLang","SteuerVermoegen_p50","SteuerVermoegen_p25","SteuerVermoegen_p75"
2012,21,"Wollishofen",2,"Einelternfamilientarif",21.5,0,104.5
2012,23,"Leimbach",0,"Grundtarif",28,0,157
2012,23,"Leimbach",1,"Verheiratetentarif",116,16,376.5
2012,23,"Leimbach",2,"Einelternfamilientarif",6,0,51
2012,24,"Enge",0,"Grundtarif",54,4,295
2012,24,"Enge",1,"Verheiratetentarif",302,53,1055
2012,24,"Enge",2,"Einelternfamilientarif",47.5,8,255
2012,31,"Alt-Wiedikon",0,"Grundtarif",35,1,147
2012,31,"Alt-Wiedikon",1,"Verheiratetentarif",116,5,438
2012,31,"Alt-Wiedikon",2,"Einelternfamilientarif",30,0,132
2012,33,"Friesenberg",0,"Grundtarif",18,0,95
2012,33,"Friesenberg",1,"Verheiratetentarif",86,7,278
2012,33,"Friesenberg",2,"Einelternfamilientarif",10.5,0,65
2012,34,"Sihlfeld",0,"Grundtarif",21,0,108
2012,34,"Sihlfeld",1,"Verheiratetentarif",38,0,213
2012,34,"Sihlfeld",2,"Einelternfamilientarif",6,0,58
2012,41,"Werd",0,"Grundtarif",28,0,125
2012,41,"Werd",1,"Verheiratetentarif",62.5,0,269
2012,41,"Werd",2,"Einelternfamilientarif",55,2,146
2012,42,"Langstrasse",0,"Grundtarif",11,0,71
2012,42,"Langstrasse",1,"Verheiratetentarif",20,0,180
2012,42,"Langstrasse",2,"Einelternfamilientarif",5,0,117
2012,44,"Hard",0,"Grundtarif",8,0,58
2012,44,"Hard",1,"Verheiratetentarif",3,0,73
2012,44,"Hard",2,"Einelternfamilientarif",1,0,24
2012,51,"Gewerbeschule",0,"Grundtarif",19,0,96
2012,51,"Gewerbeschule",1,"Verheiratetentarif",37,0,226
2012,51,"Gewerbeschule",2,"Einelternfamilientarif",30,0,117
2012,52,"Escher Wyss",0,"Grundtarif",33,1,141
2012,52,"Escher Wyss",1,"Verheiratetentarif",135,15,456
2012,52,"Escher Wyss",2,"Einelternfamilientarif",47.5,0,171
2012,61,"Unterstrass",0,"Grundtarif",40,2,166
2012,61,"Unterstrass",1,"Verheiratetentarif",160,24,490.21
2012,61,"Unterstrass",2,"Einelternfamilientarif",33,0,152
2012,63,"Oberstrass",0,"Grundtarif",62,8,289
2012,63,"Oberstrass",1,"Verheiratetentarif",447.5,136,1363
2012,63,"Oberstrass",2,"Einelternfamilientarif",90,16,308
2012,71,"Fluntern",0,"Grundtarif",96,8,565
2012,71,"Fluntern",1,"Verheiratetentarif",749,182,2397
2012,71,"Fluntern",2,"Einelternfamilientarif",104.5,17,601
2012,72,"Hottingen",0,"Grundtarif",66,5,353.5
2012,72,"Hottingen",1,"Verheiratetentarif",478,108,1607
2012,72,"Hottingen",2,"Einelternfamilientarif",122,15.5,404.5
2012,73,"Hirslanden",0,"Grundtarif",57,8,274
2012,73,"Hirslanden",1,"Verheiratetentarif",314,80,1242
2012,73,"Hirslanden",2,"Einelternfamilientarif",37,0,181
2012,74,"Witikon",0,"Grundtarif",75.5,7,385
2012,74,"Witikon",1,"Verheiratetentarif",377,90,1207
2012,74,"Witikon",2,"Einelternfamilientarif",46,2,200
2012,81,"Seefeld",0,"Grundtarif",68,6,279
2012,81,"Seefeld",1,"Verheiratetentarif",303,68,983
2012,81,"Seefeld",2,"Einelternfamilientarif",32.5,0,206.5
2012,82,"Mühlebach",0,"Grundtarif",61,5,259
2012,82,"Mühlebach",1,"Verheiratetentarif",285,64,904
2012,82,"Mühlebach",2,"Einelternfamilientarif",36,0,229
2012,83,"Weinegg",0,"Grundtarif",52,3,264
2012,83,"Weinegg",1,"Verheiratetentarif",304,39,1064
2012,83,"Weinegg",2,"Einelternfamilientarif",57,8.5,230.5
2012,91,"Albisrieden",0,"Grundtarif",31,1,148
2012,91,"Albisrieden",1,"Verheiratetentarif",137,13,430
2012,91,"Albisrieden",2,"Einelternfamilientarif",18,0,100.5
2012,92,"Altstetten",0,"Grundtarif",15,0,98
2012,92,"Altstetten",1,"Verheiratetentarif",37,0,229
2012,92,"Altstetten",2,"Einelternfamilientarif",0,0,27
2012,101,"Höngg",0,"Grundtarif",54,5,248
2012,101,"Höngg",1,"Verheiratetentarif",248.5,55,727.5
2012,101,"Höngg",2,"Einelternfamilientarif",35.5,0,141
2012,102,"Wipkingen",0,"Grundtarif",33,2,138
2012,102,"Wipkingen",1,"Verheiratetentarif",111,7,429
2012,102,"Wipkingen",2,"Einelternfamilientarif",24,0,112
2012,111,"Affoltern",0,"Grundtarif",17,0,93
2012,111,"Affoltern",1,"Verheiratetentarif",58.5,0,235
2012,111,"Affoltern",2,"Einelternfamilientarif",3,0,42
2012,115,"Oerlikon",0,"Grundtarif",31,0,144
2012,115,"Oerlikon",1,"Verheiratetentarif",118,4,422
2012,115,"Oerlikon",2,"Einelternfamilientarif",8,0,77
2012,119,"Seebach",0,"Grundtarif",14,0,92
2012,119,"Seebach",1,"Verheiratetentarif",47.5,0,245
2012,119,"Seebach",2,"Einelternfamilientarif",0,0,28
2012,121,"Saatlen",0,"Grundtarif",9,0,65
2012,121,"Saatlen",1,"Verheiratetentarif",27.5,0,170
2012,121,"Saatlen",2,"Einelternfamilientarif",1,0,22.5
2012,122,"Schwamendingen-Mitte",0,"Grundtarif",10,0,76.37
2012,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",16,0,177
2012,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",0,0,7
2012,123,"Hirzenbach",0,"Grundtarif",10,0,65
2012,123,"Hirzenbach",1,"Verheiratetentarif",22,0,147
2012,123,"Hirzenbach",2,"Einelternfamilientarif",0,0,13
2013,11,"Rathaus",0,"Grundtarif",41,1,257
2013,11,"Rathaus",1,"Verheiratetentarif",307.5,63,1159.5
2013,11,"Rathaus",2,"Einelternfamilientarif",85,14,320.5
2013,12,"Hochschulen",0,"Grundtarif",42,5.5,334.5
2013,12,"Hochschulen",1,"Verheiratetentarif",353,46,1281
2013,12,"Hochschulen",2,"Einelternfamilientarif",,,
2013,13,"Lindenhof",0,"Grundtarif",79.5,5,434
2013,13,"Lindenhof",1,"Verheiratetentarif",505.5,100,2163
2013,13,"Lindenhof",2,"Einelternfamilientarif",,,
2013,14,"City",0,"Grundtarif",22.5,0,137
2013,14,"City",1,"Verheiratetentarif",225.5,31.5,945
2013,14,"City",2,"Einelternfamilientarif",,,
2013,21,"Wollishofen",0,"Grundtarif",38,3,187
2013,21,"Wollishofen",1,"Verheiratetentarif",201,36,645
2013,21,"Wollishofen",2,"Einelternfamilientarif",25,1,138
2013,23,"Leimbach",0,"Grundtarif",27,0,154
2013,23,"Leimbach",1,"Verheiratetentarif",107.5,13,380
2013,23,"Leimbach",2,"Einelternfamilientarif",6,0,48
2013,24,"Enge",0,"Grundtarif",61,4,318
2013,24,"Enge",1,"Verheiratetentarif",333,71,1149
2013,24,"Enge",2,"Einelternfamilientarif",48,1,187
2013,31,"Alt-Wiedikon",0,"Grundtarif",37,1,159
2013,31,"Alt-Wiedikon",1,"Verheiratetentarif",124.5,4,454
2013,31,"Alt-Wiedikon",2,"Einelternfamilientarif",36,0.5,169
2013,33,"Friesenberg",0,"Grundtarif",17,0,94
2013,33,"Friesenberg",1,"Verheiratetentarif",87.5,8,289
2013,33,"Friesenberg",2,"Einelternfamilientarif",18,0,73
2013,34,"Sihlfeld",0,"Grundtarif",23,0,110
2013,34,"Sihlfeld",1,"Verheiratetentarif",37,0,214
2013,34,"Sihlfeld",2,"Einelternfamilientarif",10,0,67
2013,41,"Werd",0,"Grundtarif",26,0,128
2013,41,"Werd",1,"Verheiratetentarif",68.5,0,327
2013,41,"Werd",2,"Einelternfamilientarif",70.5,7,184
2013,42,"Langstrasse",0,"Grundtarif",12,0,77
2013,42,"Langstrasse",1,"Verheiratetentarif",20,0,176
2013,42,"Langstrasse",2,"Einelternfamilientarif",11,0,102
2013,44,"Hard",0,"Grundtarif",9,0,60
2013,44,"Hard",1,"Verheiratetentarif",3,0,70
2013,44,"Hard",2,"Einelternfamilientarif",0,0,28
2013,51,"Gewerbeschule",0,"Grundtarif",20,0,101
2013,51,"Gewerbeschule",1,"Verheiratetentarif",43,0,238
2013,51,"Gewerbeschule",2,"Einelternfamilientarif",42,0,128
2013,52,"Escher Wyss",0,"Grundtarif",37,2,161
2013,52,"Escher Wyss",1,"Verheiratetentarif",154,21,504
2013,52,"Escher Wyss",2,"Einelternfamilientarif",58,0,223
2013,61,"Unterstrass",0,"Grundtarif",39,2,169
2013,61,"Unterstrass",1,"Verheiratetentarif",172,24,518
2013,61,"Unterstrass",2,"Einelternfamilientarif",35.5,1,173
2013,63,"Oberstrass",0,"Grundtarif",66,9,307
2013,63,"Oberstrass",1,"Verheiratetentarif",486,143,1471
2013,63,"Oberstrass",2,"Einelternfamilientarif",91,18,381
2013,71,"Fluntern",0,"Grundtarif",103,8,601
2013,71,"Fluntern",1,"Verheiratetentarif",802,197,2571
2013,71,"Fluntern",2,"Einelternfamilientarif",122,17,698
2013,72,"Hottingen",0,"Grundtarif",70,6,363
2013,72,"Hottingen",1,"Verheiratetentarif",505.5,121,1706
2013,72,"Hottingen",2,"Einelternfamilientarif",116,17,413
2013,73,"Hirslanden",0,"Grundtarif",59.5,8,274
2013,73,"Hirslanden",1,"Verheiratetentarif",340,84,1313.5
2013,73,"Hirslanden",2,"Einelternfamilientarif",43,1,220
2013,74,"Witikon",0,"Grundtarif",78,7,398
2013,74,"Witikon",1,"Verheiratetentarif",358,84,1224
2013,74,"Witikon",2,"Einelternfamilientarif",45,2,207
2013,81,"Seefeld",0,"Grundtarif",70,7,295.5
2013,81,"Seefeld",1,"Verheiratetentarif",310,79,865
2013,81,"Seefeld",2,"Einelternfamilientarif",44,0,170
2013,82,"Mühlebach",0,"Grundtarif",56,5,260
2013,82,"Mühlebach",1,"Verheiratetentarif",296,57,960
2013,82,"Mühlebach",2,"Einelternfamilientarif",60,1,288
2013,83,"Weinegg",0,"Grundtarif",47,3,252
2013,83,"Weinegg",1,"Verheiratetentarif",333,58,1192
2013,83,"Weinegg",2,"Einelternfamilientarif",58,8,212
2013,91,"Albisrieden",0,"Grundtarif",31,1,151
2013,91,"Albisrieden",1,"Verheiratetentarif",140,15,441.5
2013,91,"Albisrieden",2,"Einelternfamilientarif",21.5,0,121
2013,92,"Altstetten",0,"Grundtarif",15,0,99
2013,92,"Altstetten",1,"Verheiratetentarif",39,0,229
2013,92,"Altstetten",2,"Einelternfamilientarif",0,0,31
2013,101,"Höngg",0,"Grundtarif",54,5,259
2013,101,"Höngg",1,"Verheiratetentarif",257,58,752
2013,101,"Höngg",2,"Einelternfamilientarif",42,0,155
2013,102,"Wipkingen",0,"Grundtarif",33,2,139
2013,102,"Wipkingen",1,"Verheiratetentarif",125.5,9,444
2013,102,"Wipkingen",2,"Einelternfamilientarif",27,0,123
2013,111,"Affoltern",0,"Grundtarif",16,0,94
2013,111,"Affoltern",1,"Verheiratetentarif",61,0,252
2013,111,"Affoltern",2,"Einelternfamilientarif",3,0,48
2013,115,"Oerlikon",0,"Grundtarif",32,1,148
2013,115,"Oerlikon",1,"Verheiratetentarif",123,6,451
2013,115,"Oerlikon",2,"Einelternfamilientarif",12,0,91
2013,119,"Seebach",0,"Grundtarif",13,0,92
2013,119,"Seebach",1,"Verheiratetentarif",49,0,251
2013,119,"Seebach",2,"Einelternfamilientarif",0,0,22
2013,121,"Saatlen",0,"Grundtarif",10,0,64
2013,121,"Saatlen",1,"Verheiratetentarif",28,0,173
2013,121,"Saatlen",2,"Einelternfamilientarif",1,0,29
2013,122,"Schwamendingen-Mitte",0,"Grundtarif",9,0,77
2013,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",17.5,0,183
2013,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",0,0,10
2013,123,"Hirzenbach",0,"Grundtarif",11,0,67
2013,123,"Hirzenbach",1,"Verheiratetentarif",21,0,146
2013,123,"Hirzenbach",2,"Einelternfamilientarif",0,0,10
2014,11,"Rathaus",0,"Grundtarif",42,1,246.5
2014,11,"Rathaus",1,"Verheiratetentarif",334,62,1251
2014,11,"Rathaus",2,"Einelternfamilientarif",71,3,315
2014,12,"Hochschulen",0,"Grundtarif",46,5,333
2014,12,"Hochschulen",1,"Verheiratetentarif",455.5,90,1719
2014,12,"Hochschulen",2,"Einelternfamilientarif",,,
2014,13,"Lindenhof",0,"Grundtarif",79.5,3.5,428.5
2014,13,"Lindenhof",1,"Verheiratetentarif",498,108,2287
2014,13,"Lindenhof",2,"Einelternfamilientarif",,,
2014,14,"City",0,"Grundtarif",19,0,112
2014,14,"City",1,"Verheiratetentarif",205,24,876
2014,14,"City",2,"Einelternfamilientarif",,,
2014,21,"Wollishofen",0,"Grundtarif",38,3,195
2014,21,"Wollishofen",1,"Verheiratetentarif",201,38,614
2014,21,"Wollishofen",2,"Einelternfamilientarif",25,1,116
2014,23,"Leimbach",0,"Grundtarif",25,0,143.5
2014,23,"Leimbach",1,"Verheiratetentarif",100,8,378
2014,23,"Leimbach",2,"Einelternfamilientarif",6.5,0,61.5
2014,24,"Enge",0,"Grundtarif",61,4,317
2014,24,"Enge",1,"Verheiratetentarif",326.5,73,1164
2014,24,"Enge",2,"Einelternfamilientarif",51,1,235.5
2014,31,"Alt-Wiedikon",0,"Grundtarif",36,1,168
2014,31,"Alt-Wiedikon",1,"Verheiratetentarif",141.5,8,470
2014,31,"Alt-Wiedikon",2,"Einelternfamilientarif",35,0,192
2014,33,"Friesenberg",0,"Grundtarif",18,0,92
2014,33,"Friesenberg",1,"Verheiratetentarif",94,9,296
2014,33,"Friesenberg",2,"Einelternfamilientarif",19,0,83
2014,34,"Sihlfeld",0,"Grundtarif",23,0,111
2014,34,"Sihlfeld",1,"Verheiratetentarif",45,0,234
2014,34,"Sihlfeld",2,"Einelternfamilientarif",12,0,82
2014,41,"Werd",0,"Grundtarif",29,0,133
2014,41,"Werd",1,"Verheiratetentarif",80,0,366
2014,41,"Werd",2,"Einelternfamilientarif",40.5,5,151
2014,42,"Langstrasse",0,"Grundtarif",12,0,79
2014,42,"Langstrasse",1,"Verheiratetentarif",21,0,195
2014,42,"Langstrasse",2,"Einelternfamilientarif",9,0,125
2014,44,"Hard",0,"Grundtarif",9,0,61
2014,44,"Hard",1,"Verheiratetentarif",5,0,81
2014,44,"Hard",2,"Einelternfamilientarif",0,0,35.7
2014,51,"Gewerbeschule",0,"Grundtarif",20,0,102
2014,51,"Gewerbeschule",1,"Verheiratetentarif",49,0,250.5
2014,51,"Gewerbeschule",2,"Einelternfamilientarif",28,0,139
2014,52,"Escher Wyss",0,"Grundtarif",37,2,159
2014,52,"Escher Wyss",1,"Verheiratetentarif",185.5,40,584
2014,52,"Escher Wyss",2,"Einelternfamilientarif",50,0,222
2014,61,"Unterstrass",0,"Grundtarif",39,2,169
2014,61,"Unterstrass",1,"Verheiratetentarif",170,25,525
2014,61,"Unterstrass",2,"Einelternfamilientarif",40,0,183
2014,63,"Oberstrass",0,"Grundtarif",63,7,310
2014,63,"Oberstrass",1,"Verheiratetentarif",456.5,130,1410
2014,63,"Oberstrass",2,"Einelternfamilientarif",108,22,440
2014,71,"Fluntern",0,"Grundtarif",100,7,599
2014,71,"Fluntern",1,"Verheiratetentarif",781,192,2486
2014,71,"Fluntern",2,"Einelternfamilientarif",112.5,9,750
2014,72,"Hottingen",0,"Grundtarif",72,7,386
2014,72,"Hottingen",1,"Verheiratetentarif",508,120.5,1698.5
2014,72,"Hottingen",2,"Einelternfamilientarif",141,22,428
2014,73,"Hirslanden",0,"Grundtarif",61,8,296
2014,73,"Hirslanden",1,"Verheiratetentarif",364.5,89,1283
2014,73,"Hirslanden",2,"Einelternfamilientarif",42.5,1,273
2014,74,"Witikon",0,"Grundtarif",77,7,401
2014,74,"Witikon",1,"Verheiratetentarif",352,82,1201
2014,74,"Witikon",2,"Einelternfamilientarif",42,3,209
2014,81,"Seefeld",0,"Grundtarif",71,6,295.5
2014,81,"Seefeld",1,"Verheiratetentarif",344,86,904
2014,81,"Seefeld",2,"Einelternfamilientarif",70.5,2,309
2014,82,"Mühlebach",0,"Grundtarif",52,3,275
2014,82,"Mühlebach",1,"Verheiratetentarif",319,73,1048
2014,82,"Mühlebach",2,"Einelternfamilientarif",63,1,300
2014,83,"Weinegg",0,"Grundtarif",51,4,273.5
2014,83,"Weinegg",1,"Verheiratetentarif",323,60,1129
2014,83,"Weinegg",2,"Einelternfamilientarif",57.5,7,282
2014,91,"Albisrieden",0,"Grundtarif",33,1,159
2014,91,"Albisrieden",1,"Verheiratetentarif",140,15,438
2014,91,"Albisrieden",2,"Einelternfamilientarif",20,0,111
2014,92,"Altstetten",0,"Grundtarif",15,0,98
2014,92,"Altstetten",1,"Verheiratetentarif",42,0,233
2014,92,"Altstetten",2,"Einelternfamilientarif",1,0,31.5
2014,101,"Höngg",0,"Grundtarif",53,5,265
2014,101,"Höngg",1,"Verheiratetentarif",262,59,741
2014,101,"Höngg",2,"Einelternfamilientarif",35,0,158
2014,102,"Wipkingen",0,"Grundtarif",33,1,145
2014,102,"Wipkingen",1,"Verheiratetentarif",137,15,459
2014,102,"Wipkingen",2,"Einelternfamilientarif",29,0,129
2014,111,"Affoltern",0,"Grundtarif",16,0,97
2014,111,"Affoltern",1,"Verheiratetentarif",63,0,257
2014,111,"Affoltern",2,"Einelternfamilientarif",3,0,36
2014,115,"Oerlikon",0,"Grundtarif",32,0,157
2014,115,"Oerlikon",1,"Verheiratetentarif",131,8,464
2014,115,"Oerlikon",2,"Einelternfamilientarif",11,0,99
2014,119,"Seebach",0,"Grundtarif",13,0,92
2014,119,"Seebach",1,"Verheiratetentarif",50,0,253
2014,119,"Seebach",2,"Einelternfamilientarif",1,0,30
2014,121,"Saatlen",0,"Grundtarif",8,0,64
2014,121,"Saatlen",1,"Verheiratetentarif",29,0,172
2014,121,"Saatlen",2,"Einelternfamilientarif",0,0,30
2014,122,"Schwamendingen-Mitte",0,"Grundtarif",10,0,80
2014,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",14,0,178
2014,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",0,0,7
2014,123,"Hirzenbach",0,"Grundtarif",10,0,65
2014,123,"Hirzenbach",1,"Verheiratetentarif",22,0,145
2014,123,"Hirzenbach",2,"Einelternfamilientarif",0,0,11
2015,11,"Rathaus",0,"Grundtarif",45,1,258
2015,11,"Rathaus",1,"Verheiratetentarif",331,55,1324
2015,11,"Rathaus",2,"Einelternfamilientarif",80.5,8.5,363
2015,12,"Hochschulen",0,"Grundtarif",56,8,401
2015,12,"Hochschulen",1,"Verheiratetentarif",514,128,1778
2015,12,"Hochschulen",2,"Einelternfamilientarif",,,
2015,13,"Lindenhof",0,"Grundtarif",89.5,5.5,420
2015,13,"Lindenhof",1,"Verheiratetentarif",432.5,100,1667.5
2015,13,"Lindenhof",2,"Einelternfamilientarif",,,
2015,14,"City",0,"Grundtarif",21,0,112
2015,14,"City",1,"Verheiratetentarif",202,32,923
2015,14,"City",2,"Einelternfamilientarif",,,
2015,21,"Wollishofen",0,"Grundtarif",39,3,203.5
2015,21,"Wollishofen",1,"Verheiratetentarif",206.5,41,614
2015,21,"Wollishofen",2,"Einelternfamilientarif",26.5,0,133
2015,23,"Leimbach",0,"Grundtarif",24,0,130
2015,23,"Leimbach",1,"Verheiratetentarif",98.5,8,379
2015,23,"Leimbach",2,"Einelternfamilientarif",4,0,43.5
2015,24,"Enge",0,"Grundtarif",65,5,327
2015,24,"Enge",1,"Verheiratetentarif",329,72,1139
2015,24,"Enge",2,"Einelternfamilientarif",56.5,3.5,219
2015,31,"Alt-Wiedikon",0,"Grundtarif",38,2,171
2015,31,"Alt-Wiedikon",1,"Verheiratetentarif",150,11,482
2015,31,"Alt-Wiedikon",2,"Einelternfamilientarif",50,2,245
2015,33,"Friesenberg",0,"Grundtarif",19,0,98
2015,33,"Friesenberg",1,"Verheiratetentarif",96,9,301
2015,33,"Friesenberg",2,"Einelternfamilientarif",20,0,94
2015,34,"Sihlfeld",0,"Grundtarif",24,0,114
2015,34,"Sihlfeld",1,"Verheiratetentarif",49,0,231.5
2015,34,"Sihlfeld",2,"Einelternfamilientarif",14,0,88
2015,41,"Werd",0,"Grundtarif",27,0,129
2015,41,"Werd",1,"Verheiratetentarif",81,1,363
2015,41,"Werd",2,"Einelternfamilientarif",39,0,156
2015,42,"Langstrasse",0,"Grundtarif",14,0,83.5
2015,42,"Langstrasse",1,"Verheiratetentarif",25.5,0,196.5
2015,42,"Langstrasse",2,"Einelternfamilientarif",8,0,105
2015,44,"Hard",0,"Grundtarif",9,0,63
2015,44,"Hard",1,"Verheiratetentarif",7,0,87
2015,44,"Hard",2,"Einelternfamilientarif",1,0,34
2015,51,"Gewerbeschule",0,"Grundtarif",21,0,105
2015,51,"Gewerbeschule",1,"Verheiratetentarif",51.5,0,275
2015,51,"Gewerbeschule",2,"Einelternfamilientarif",35,0,141
2015,52,"Escher Wyss",0,"Grundtarif",39,2,164
2015,52,"Escher Wyss",1,"Verheiratetentarif",220.5,49.5,655.5
2015,52,"Escher Wyss",2,"Einelternfamilientarif",49,0,241
2015,61,"Unterstrass",0,"Grundtarif",40,2,167
2015,61,"Unterstrass",1,"Verheiratetentarif",183,30,530
2015,61,"Unterstrass",2,"Einelternfamilientarif",36,0,185.5
2015,63,"Oberstrass",0,"Grundtarif",62,5,307
2015,63,"Oberstrass",1,"Verheiratetentarif",471.5,128.5,1429
2015,63,"Oberstrass",2,"Einelternfamilientarif",110,19,418
2015,71,"Fluntern",0,"Grundtarif",102,9,602
2015,71,"Fluntern",1,"Verheiratetentarif",819,195,2494
2015,71,"Fluntern",2,"Einelternfamilientarif",132,10,769
2015,72,"Hottingen",0,"Grundtarif",73,7,384
2015,72,"Hottingen",1,"Verheiratetentarif",525,130,1625
2015,72,"Hottingen",2,"Einelternfamilientarif",128,18,452
2015,73,"Hirslanden",0,"Grundtarif",59,8,297
2015,73,"Hirslanden",1,"Verheiratetentarif",387,104,1273
2015,73,"Hirslanden",2,"Einelternfamilientarif",61.5,8,311
2015,74,"Witikon",0,"Grundtarif",72,5,389
2015,74,"Witikon",1,"Verheiratetentarif",364,82,1234
2015,74,"Witikon",2,"Einelternfamilientarif",54,3,232
2015,81,"Seefeld",0,"Grundtarif",70,6,294
2015,81,"Seefeld",1,"Verheiratetentarif",352,88.5,1000
2015,81,"Seefeld",2,"Einelternfamilientarif",90,7,372
2015,82,"Mühlebach",0,"Grundtarif",56,4,272
2015,82,"Mühlebach",1,"Verheiratetentarif",339,87,1097.5
2015,82,"Mühlebach",2,"Einelternfamilientarif",53.5,1,237.5
2015,83,"Weinegg",0,"Grundtarif",52,3,269
2015,83,"Weinegg",1,"Verheiratetentarif",322,57,1217
2015,83,"Weinegg",2,"Einelternfamilientarif",53,2,293
2015,91,"Albisrieden",0,"Grundtarif",34,1,159
2015,91,"Albisrieden",1,"Verheiratetentarif",143,17,448
2015,91,"Albisrieden",2,"Einelternfamilientarif",18,0,108
2015,92,"Altstetten",0,"Grundtarif",16,0,98
2015,92,"Altstetten",1,"Verheiratetentarif",44,0,240
2015,92,"Altstetten",2,"Einelternfamilientarif",3,0,41.5
2015,101,"Höngg",0,"Grundtarif",52,5,260
2015,101,"Höngg",1,"Verheiratetentarif",257.5,59,756.5
2015,101,"Höngg",2,"Einelternfamilientarif",39.5,0,166
2015,102,"Wipkingen",0,"Grundtarif",34,2,150
2015,102,"Wipkingen",1,"Verheiratetentarif",143,16,470
2015,102,"Wipkingen",2,"Einelternfamilientarif",41,0,151
2015,111,"Affoltern",0,"Grundtarif",17,0,97
2015,111,"Affoltern",1,"Verheiratetentarif",67,1,266
2015,111,"Affoltern",2,"Einelternfamilientarif",2,0,36
2015,115,"Oerlikon",0,"Grundtarif",32,0,158
2015,115,"Oerlikon",1,"Verheiratetentarif",134,8,463
2015,115,"Oerlikon",2,"Einelternfamilientarif",12,0,135
2015,119,"Seebach",0,"Grundtarif",14,0,95
2015,119,"Seebach",1,"Verheiratetentarif",52,0,251.5
2015,119,"Seebach",2,"Einelternfamilientarif",1,0,36
2015,121,"Saatlen",0,"Grundtarif",11,0,71
2015,121,"Saatlen",1,"Verheiratetentarif",31,0,175.5
2015,121,"Saatlen",2,"Einelternfamilientarif",2,0,31
2015,122,"Schwamendingen-Mitte",0,"Grundtarif",11,0,80
2015,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",17,0,178
2015,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",0,0,9.5
2015,123,"Hirzenbach",0,"Grundtarif",11,0,66
2015,123,"Hirzenbach",1,"Verheiratetentarif",21,0,140.5
2015,123,"Hirzenbach",2,"Einelternfamilientarif",0,0,12
2016,11,"Rathaus",0,"Grundtarif",44,0,265
2016,11,"Rathaus",1,"Verheiratetentarif",368.5,66,1438
2016,11,"Rathaus",2,"Einelternfamilientarif",110,5.5,291
2016,12,"Hochschulen",0,"Grundtarif",51,4,308
2016,12,"Hochschulen",1,"Verheiratetentarif",595,197,2215
2016,12,"Hochschulen",2,"Einelternfamilientarif",,,
2016,13,"Lindenhof",0,"Grundtarif",75,3,398
2016,13,"Lindenhof",1,"Verheiratetentarif",538,117,1563.5
2016,13,"Lindenhof",2,"Einelternfamilientarif",,,
2016,14,"City",0,"Grundtarif",26,1,130
2016,14,"City",1,"Verheiratetentarif",177.5,24,859
2016,14,"City",2,"Einelternfamilientarif",,,
2016,21,"Wollishofen",0,"Grundtarif",42,3,202
2016,21,"Wollishofen",1,"Verheiratetentarif",213.5,44,646
2016,21,"Wollishofen",2,"Einelternfamilientarif",29,1,153
2016,23,"Leimbach",0,"Grundtarif",25,0,143
2016,23,"Leimbach",1,"Verheiratetentarif",115,12,401
2016,23,"Leimbach",2,"Einelternfamilientarif",3.5,0,46
2016,24,"Enge",0,"Grundtarif",72,6,328
2016,24,"Enge",1,"Verheiratetentarif",331.5,59,1138
2016,24,"Enge",2,"Einelternfamilientarif",69,0,271
2016,31,"Alt-Wiedikon",0,"Grundtarif",39,2,172
2016,31,"Alt-Wiedikon",1,"Verheiratetentarif",171.5,22,529.5
2016,31,"Alt-Wiedikon",2,"Einelternfamilientarif",63,2,257
2016,33,"Friesenberg",0,"Grundtarif",20,0,105
2016,33,"Friesenberg",1,"Verheiratetentarif",113,12,316
2016,33,"Friesenberg",2,"Einelternfamilientarif",27.5,0,101
2016,34,"Sihlfeld",0,"Grundtarif",25,0,118
2016,34,"Sihlfeld",1,"Verheiratetentarif",62,0,265
2016,34,"Sihlfeld",2,"Einelternfamilientarif",17,0,100
2016,41,"Werd",0,"Grundtarif",29,0,122
2016,41,"Werd",1,"Verheiratetentarif",101,5,409
2016,41,"Werd",2,"Einelternfamilientarif",77,6,184
2016,42,"Langstrasse",0,"Grundtarif",17,0,90
2016,42,"Langstrasse",1,"Verheiratetentarif",53,0,264
2016,42,"Langstrasse",2,"Einelternfamilientarif",16.5,0,135.5
2016,44,"Hard",0,"Grundtarif",10,0,68
2016,44,"Hard",1,"Verheiratetentarif",16,0,113
2016,44,"Hard",2,"Einelternfamilientarif",1,0,50
2016,51,"Gewerbeschule",0,"Grundtarif",22,0,115
2016,51,"Gewerbeschule",1,"Verheiratetentarif",78,0.5,297.5
2016,51,"Gewerbeschule",2,"Einelternfamilientarif",37,2,178
2016,52,"Escher Wyss",0,"Grundtarif",43,3,181
2016,52,"Escher Wyss",1,"Verheiratetentarif",242,51,676
2016,52,"Escher Wyss",2,"Einelternfamilientarif",71.5,3,279
2016,61,"Unterstrass",0,"Grundtarif",41,3,174.5
2016,61,"Unterstrass",1,"Verheiratetentarif",199,35,562
